job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3823861441,"Green Lines Transportation, Inc. ",Traffic Coordinator/Scheduler,"PositionCoordinate and assist in all aspects of shipping for customers.
 ResponsibilitiesCommunicate with carrier to coordinate pickup/delivery times.Communicate and coordinate with shippers/receivers.Update data on customer’s schedule; check and track flow daily.Perform random securement checks.Carrier detention report.. Back up for meetings and point of contact.Load verification on company and brokerage loads.Operate the truck scale and send scale tickets out to appropriate persons.
Check in drivers; check paperwork and communicate loading and safety procedures. QualificationsKnowledge of trucking industry.Knowledge of steel industry.Decision making skills.Interpersonal skills.Knowledge of load securement.Computer literate; Internet, email and Microsoft office suite.",,,"Canton, OH",25035049.0,11.0,,,Full-time,,1713554898000.0,,https://www.linkedin.com/jobs/view/3823861441/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1729106889000.0,,,,1713554898000.0,,0,FULL_TIME,,,,44702.0,39151.0
3824661875,Belfort Group,Account Coordinator,"The Account Coordinator (AC) is a central player in the BG Strategies practice at the Belfort Group. They will be responsible for assisting with all aspects of account work within the BG Strategies Group, which provides comprehensive and trusted communications solutions to businesses that want to grow their brand, overcome a crisis, or secure stakeholder support. By blending innovative media outreach and on-the-ground community engagement with industry-leading digital tactics, the BG Strategies Group has the experience to work across industries and exceed our clients’ goals. 
The Account Coordinator will be responsible for assisting in the implementation and management of all aspects of client account work across the agency and will also lead organizational assignments as needed. The AC will play a critical role within their respective account team by managing multiple assignments, keeping track of client deliverables, implementing campaign tactics, managing interns and ensuring that high-quality and accurate work is completed on time and on budget. The AC may support 4-6 accounts and/or manage 1-2 accounts with limited supervision.  Essential Responsibilities: Concept, write and edit a variety of materials for clients, including press releases, pitches, social media content, op-eds, white papers, backgrounders, and others. Serve as the BG Strategies lead on social media, including by becoming an expert in the agency’s primary social media tool: Sprout Social Assist with weekly, biweekly and monthly verbal and written client reporting Create and maintain content publishing calendars for clients Support the execution of creative, accurate strategic client campaigns Drive traditional media relations strategy including thought leadership and expert positioning Produce regular reports for clients on media coverage, social media, share of voice and other inputs to deliver strategic insights to clients and ensure accountability. Leverage agency tools to ensure consistent monitoring of clients through media, social media, and other public spaces on the web. Actively participate in client/ internal team meetings, offering creative ideas/solutions  Desired Skills and Qualifications: Bachelor’s degree in communications, journalism, public relations, marketing or a related field At least a year of communications, marketing or social media experience, preferably within an agency or newsroom environment Exceptional writing, editing and communication skills Ability to work in a fast-paced environment Sharp attention to detail, particularly in writing, editing, and reporting Ability to quickly and effectively pivot between different types of work Comfort working both independently and collaboratively in a client-oriented environment Proficiency with the Microsoft Office suite of products Experience with or exposure to a social media management software like Hootsuite, Sprout Social, or HubSpot will strengthen a candidate’s application Experience with or exposure to a media management tool like Meltwater, Muckrack or Cision will strengthen a candidate’s application  Desired Characteristics: Effective and mature judgment Independence and resourcefulness to solve problems Strong initiative, leadership skills and work ethic Empathetic thinking and cultural awareness Confidence and willingness to offer suggestions and creative thoughts The best candidates will be humble, willing to learn and take on new challenges, and be highly motivated for professional growth  Benefits of Working at Belfort Group: Flexible working environment with availability to work remotely and/or in our Boston-based office as required  Early Friday’s all year long  Competitive vacation policy  Comprehensive health benefits + 401k plan  Professional development and mentorship opportunities  Fun monthly company outings – Lunch, Wineries/Breweries, BBQ’s – you name it we do it!   Downtown Boston office available with full kitchen, break-out areas, gym (membership required) and shared co-working space that includes weekly happy hours, food and events.  In the heart of the financial district with easy access to the T, walking distance to the Seaport, Downtown Crossing and Faneuil Hall Marketplace.   Interested in applying for this position? Email a current resume and cover letter to Steve Sisto, Senior Account Executive, steve@thebelfortgroup.com.",55000.0,YEARLY,"Boston, MA",30012.0,1.0,,45000.0,Full-time,,1713491244000.0,,https://www.linkedin.com/jobs/view/3824661875/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716083244000.0,,,,1713491244000.0,,0,FULL_TIME,USD,BASE_SALARY,50000.0,2108.0,25025.0
3825550267,Skyline Smiles,Registered Dental Hygienist,"Our Skyline Smiles of Roscoe Village and Skyline Smiles of Bucktown offices are looking for FULL TIME and PART TIME HYGIENISTS.
We are offering $50/hr and hiring multiple candidates.
For full time, we are offering a $6000 sign on bonus!
To learn more about our practices please visit our website: www.skylinesmiles.com.
About us: Skyline Smiles is a group of family-oriented dental practices that were started by two best friends that met in dental school! Our practice is modern, fast-paced, and rooted in great technology. Patient Care, Partnership, and Passion are at the core of what we do and drive our business. If you have a passion for providing excellent patient care and want to spend your days with an energetic team, we'd love to hear from you! We are an ever growing company looking to find team members that want to be part of our Skyline Family!
Current Office Locations Hiring:Roscoe Village: 2125 W Roscoe St, Chicago, IL 60618**Bucktown: 2156 N Damen Ave, Chicago, IL 60647**
Benefits & Perks:401K with Match$6000 Sign on BonusPaid HolidaysPaid Personal and Sick TimeFree Employee Dental CoverageMedical & Vision InsuranceMonthly, Uncapped BonusesCareer Growth- offer free training for CPR, diode laser, etc.CE StipendsReferral ProgramEmployee Appreciation- office outings and celebrations
What We're Looking For:You are friendly and personable, you love working with patients and want to be sure that everyone is genuinely happy when they walk out of the door.You deliver a great customer experience.You hold yourself to a high bar and are detail-oriented.You have a growth mindset, are a self-starter, and a team player who likes to solve problems.Prior dental experience and working with Curve is a plus but not required.Open to new graduates!
What You’ll Be Doing:You're at the heart of all that we do!You will be one of the first impressions with patients, interacting with them during their dental cleaning and being their primary caregiver during their cleaning appointment.Our office is completely digital. We utilize modern technology and provide training for taking x-rays; both panoramic and full mouth series, taking iTero scans, and using the diode laser.
",,,"Chicago, IL",15913719.0,1.0,,,Full-time,,1713467523000.0,,https://www.linkedin.com/jobs/view/3825550267/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716059523000.0,,,,1713467523000.0,,0,FULL_TIME,,,,60601.0,17031.0
3826177405,Town of Apex,Police Officer,"Company DescriptionTown of Apex is a rapidly growing town located in Wake County, North Carolina, which is a suburb of Raleigh. Apex has been consistently ranked as the #1 Best Small Town in N.C. and the #1 Best Place to Live in America.
Role DescriptionThis is a full-time on-site role for a Police Officer in Apex, NC. The Police Officer will be responsible for ensuring public safety through patrolling assigned areas, responding to emergencies, conducting criminal investigations, and enforcing local, state, and federal laws. The Police Officer will also be required to prepare detailed reports, testify in court, and maintain evidence.
Typical Hiring Range: $60,090 - $73,610. Starting salary will be commensurate with qualifications. 
WHAT YOU'LL NEED (MINIMUM MUST-HAVES):
Graduation from high school, or possession of a G.E.D. andCompletion of a North Carolina Basic Law Enforcement Training Course and possession of a NC BLET Certificate, or Currently attending a North Carolina BLET Program, orCurrently employed in-state as a sworn, full-time law enforcement officer with no more than a one (1) year break in service, orTwo (2) years or more of full time, out-of-state sworn law enforcement service with no more than a three (3) year break in service.
WHAT WE OFFER:
Not only is the Town ""The Peak of Good Living"", but it's also a great place to work! We strive to ""reach the peak"" of being an employer of choice by providing competitive salaries and excellent benefits, including:
Paid medical, dental, vision, & life insurance for employees Contributions to the NC Local Government Pension and NC401k Retirement PlansTraditional sick & vacation leavePaid parental, caregiver, and bereavement leave13 paid holidays plus Peak Paid Time Off: 80 hours of PTO after 6 months of successful work performancePeak Lifestyle account after 6 months of successful work performance. Longevity payTuition assistanceExpansive wellness program, and more!
Questions regarding the qualifications can be directed to the Apex Police Department Training and Recruiting Unit at APDRecruiter@apexnc.org or call 919.249.3452.
Apply at https://apexnc.csod.com/ux/ats/careersite/1/home/requisition/449?c=apexnc",73610.0,YEARLY,"Apex, NC",682306.0,7.0,,60090.0,Full-time,1.0,1713280054000.0,,https://www.linkedin.com/jobs/view/3826177405/?trk=jobs_biz_prem_srch,https://apexnc.csod.com/ux/ats/careersite/1/home/requisition/449?c=apexnc,OffsiteApply,1715872054000.0,,,,1713280054000.0,,0,FULL_TIME,USD,BASE_SALARY,66850.0,27502.0,37183.0
3826266913,Under Canvas Inc.,Product Designer,"The goal of the Product Designer is to create new designs and manage the technical packages for all products in Under Canvas’ portfolio. The role is a blend of creative design and detailed product development, playing a critical role in delivering sustainable and engaging outdoor-based experiences for Under Canvas’ guests. The role is also cross-functional, requiring collaboration with external and internal stakeholders across Under Canvas’ business.
CompetenciesEffective CommunicationAdaptagility
Key ResponsibilitiesResearch, create, and execute the design concepts, including interior furnishings, fixtures, and textile products, that augment Under Canvas’ brand image and enhance its’ customer experienceDevelop and maintain comprehensive technical packages for products, including detailed specifications, materials, and production guidelines to ensure design integrity and manufacturabilityCoordinate and oversee project timelines, budgets, and partnerships with both internal teams (including Construction, Facilities, Operations, Supply Chain) and external vendors, ensuring that all project outcomes are timely, within budget, and align with Under Canvas’ vision and valuesProvide thorough approach to testing and prototyping to ensure in-field quality, durability, and constructabilityDrive consistency across the brand portfolio with accessible resources, guidelines, and clear guidanceThis includes the maintenance of a robust, thorough library of product design documentationGenerate and deliver product presentations when required, showcasing design concepts, prototypes, and final design packagesSupport product lifecycles and collaborate with internal teams to update products as requiredProvide effective and timely communication across the company, notably with stakeholders and collaboratorsOther duties as assigned
Preferred QualificationsBachelor's Degree in Industrial Design, Interior Design, Architecture or similarMinimum 3 years’ experience in Product Design and Development3D CAD skills - SketchUp or similar, Adobe Creative Cloud, and Microsoft SuiteKnowledge of manufacturing methods including woodworking, metal fabrication, CNC machining, and soft goods productionMust exercise initiative and independently understand tasks and project scope, requirements, and riskMust be comfortable with public speaking, with advanced diplomatic skillsHighly organized with the ability to handle a multitude of projects simultaneouslyEquipped with strong attention to detail and curiosity to develop a deep understanding of the company’s products and customersDemonstrated experience with managing external and internal stakeholders with examples of cultivating positive relationships across the businessAbility to establish oneself as a subject matter expert and ability to communicate clear expectations and goals to partners and stakeholdersDemonstrate a positive can-do attitude, showing the ability to be adaptable to ever-changing business conditionsAddress emerging issues and suggest ways to improve the overall approach
Additional InformationTravel as neededWhen on location ability to work in all outdoor working and weather conditionsExposure to physical labor including lifting, welding, and woodworking equipment provided at Under Canvas’ manufacturing facility where this position is locatedThis position is located in Bozeman, MTThis position is contingent upon the satisfactory completion of a motor vehicle records check, if requested by Under Canvas.
Compensation and BenefitsUnder Canvas strives to provide a comprehensive benefits and compensation package that addresses the needs of our team members. In addition, they can participate in:
Company's health insurance planFlexible time off401(K)Heavily discounted tents for Under Canvas family and friends staysBar N Ranch lodge and cabin discountsIndustry discounts for outdoor brandsLifestyle partner brand discounts
Under Canvas is an Equal Employment Opportunity Employer who prohibits discrimination, harassment, and retaliation of any kind. 
This job description may not be inclusive of all assigned duties, responsibilities, or aspects of the job described, and may be amended at any time at the sole discretion of Under Canvas.",,,"Belgrade, MT",3581550.0,,,,Full-time,,1713561801000.0,,https://www.linkedin.com/jobs/view/3826266913/?trk=jobs_biz_prem_srch,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=75b67d72-424f-4987-b7bc-9b2fe8be9549&ccId=1586553190930022_3675&jobId=498112&lang=en_US,OffsiteApply,1716153801000.0,,,,1713561801000.0,,0,FULL_TIME,,,,59714.0,30031.0
3826269982,Talent Direct Innovations,Labor And Employment Attorney,"Full job description
Senior Associate - Labor & Employment Law (High-profile corporate acquisitions) Location: Palo AltoAn AmLaw 200 Labor team based in Palo Alto, California, is in search of exceptional lateral candidates (classes of 2017-2014) with comprehensive expertise in labor and employment law to represent some of the largest tech conglomerates globally. The cases involve high-profile corporate acquisitions and employment-related legal matters for prominent companies and executives.Candidates open to relocation are encouraged to apply. The starting base salary for this position in Palo Alto is anticipated to range between $420,000 to $435,000 per annum. The actual salary will be determined based on qualifications, relevant experience, and other job-related criteria, in compliance with applicable regulations.The Labor team provides counsel on a wide array of matters including:Various U.S. and international transactionsEmployment procedures encompassing hiring and termination of executive and management-level personnelComprehensive strategies for workforce reductionsPreparation of offer letters, wage theft notifications, background checks, and employment agreementsAdvice on non-competition agreements and other restrictive clausesHandling employment-related demands and negotiating settlementsConducting internal investigations, especially for sensitive issues like harassment, discrimination, and whistleblowingDrafting employee handbooks and policies, and addressing labor union mattersAssociates joining laterally benefit from an enhanced mentorship program tailored to address the unique challenges experienced attorneys encounter during career transitions.These initiatives, alongside a robust professional development opportunities and other benefits, including the current hybrid work model*, underscore [Company]'s enduring dedication to nurturing talent, fostering a diverse culture, and promoting inclusivity.Additionally, they boast an extensive pro bono program enabling attorneys to contribute their time to causes they are passionate about, with corresponding credit, while addressing legal needs within the community.*Current hybrid work model involves office attendance from Monday through Thursday, with provisions for remote work during specified periods throughout the year.",435000.0,YEARLY,"Palo Alto, CA",80216479.0,1.0,,420000.0,Full-time,,1712887288000.0,,https://www.linkedin.com/jobs/view/3826269982/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728439277000.0,,,,1712887288000.0,,0,FULL_TIME,USD,BASE_SALARY,427500.0,94301.0,6085.0
3827268681,Global Financial Impact (GFI),Entry Level Financial Professional,"We are currently experiencing unprecedented growth and are seeking individuals who are passionate about finance to join our team. As the nation undergoes the largest wealth transfer in history, the demand for financial services professionals has never been higher.At our firm, we believe in empowering people from all backgrounds with the knowledge and expertise to achieve their financial goals. Through strategic partnerships with top 100, Fortune 500 companies, we offer complimentary financial plans to individuals in need.We are looking for individuals who are dedicated, possess excellent communication and customer service skills, and have a genuine desire to help others. This position offers a training program that equips individuals with the skills and knowledge to become successful financial professionals, with potential opportunities for advancement into management and leadership roles.No prior experience is necessary for this position. With our comprehensive training program, you will learn how to engage with individuals, families, and business owners to understand their financial aspirations and create customized game plans tailored to their specific needs. Our financial solutions cover a wide range of areas, including retirement planning, wealth accumulation, college planning, investments, and insurance.Whether you are seeking a full-time career change, a new part-time income stream, or simply looking to develop a valuable skill during these uncertain times, we offer a flexible schedule to fit your needs
If you are ready to embark on an exciting journey in the financial services industry, where you can work from the comfort of your own home and make a positive impact on people's lives, apply today. Join our team and become a part of the transformation of generational wealth in our country!
What We Offer:Flexible schedulePart-Time and Full-Time Positions Available (We recommend starting on a Part-Time basis and then transitioning to Full-Time)Unlimited Growth PotentialWork From HomeWorld Class Training ProgramReimbursement toward acquiring a state-specific license
Qualifications:Minimum 18 years of ageLegal U.S. Resident, Citizen, or Work Permit with SSNSoft background check requiredAble to complete licensing requirements within 30 daysStrong Entrepreneurial spirit.
Preferred Qualities:We are looking for individuals who have the following qualities and mindset, as well as previous experience in the following:Honesty and integrity are characteristics you live by.You value and believe in our mission and cause.You are constantly looking for personal growth.You are a leader or want to learn to lead.You are a self-starter and goal-orientedYou can work independently and work well as a team playerMarketing and Networking skillsCenter of InfluenceCollege athleteMilitary serviceTeaching/educationCoachingSales
Compensation (this is not a W2 income):Uncapped 1099 / production/commission-based income (one client may be $2,500 in compensation and another maybe $20,000)Residual income (paid from work done last year, every year)Passive income (income from clientele group)Bonuses, paid world travel, and morePlease read the Compensation and understand that all Financial Representatives are Commission only. 
Key Responsibilities:Study, Learn, and execute with on-the-job trainingShadow client meetings, plan designs, and presentationsAnalyze client financials to determine their needs and risk toleranceReview available options for clientsRecommend which areas or services fit the client's needParticipate in marketing and expansion strategies
",85000.0,YEARLY,"Austin, Texas Metropolitan Area",101718942.0,,,40000.0,Part-time,,1712443983000.0,1.0,https://www.linkedin.com/jobs/view/3827268681/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715035983000.0,,,,1712443983000.0,,0,PART_TIME,USD,BASE_SALARY,62500.0,,
3827789831,,Financial Planning Specialist,"If you’re looking for a rewarding career opportunity where you can change people’s lives and achieve financial success as an independent insurance agent, you’ve come to the right place.
Our guiding vision is: Leave No Family Behind.
Our mission is to help people become financially independent and successful. Our agents are first and foremost financial educators. We provide our clients financial planning services to prepare them for their future. Through our company we are able to work with 190+ ""A"" rated insurance and financial and insurance companies. 
To achieve this mission, we are non-captive, independent life insurance agents. As an independent agent you own your business.
ResponsibilitiesPresent agency client presentations to introduce clients to our services.Analyze client financial information to develop customized financial plans.Write life insurance policies and submit to underwriting for approval.Present policies to clients.Be able to leverage the use of social media platforms.Coach and mentor new team members.
QualificationsMust be 18 years old.Must be able to work in the United States of America.Be able to communicate clearly.Be coachable, willing to learn.Be a self-motivated leader.Must have or be able to obtain a state Life Insurance and Annuities LicenseMust be able to pass a background check including fingerprinting. A background in financial services is helpful but not necessary.
What We OfferFully remote work.Flexible hours (Full-time and Part-time Available)Generous commissionsProfessional DevelopmentRecognition
Send a Resume to Peter Fagan at peter.anchorpoint@gmail.com.",,,United States,,16.0,,,Other,2.0,1713405944000.0,1.0,https://www.linkedin.com/jobs/view/3827789831/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715997944000.0,,,,1713405944000.0,,0,OTHER,,,,,
3827923756,000,Lead Dotnet Developer,"Hi, Hope you are doing good! Please let me know if you are interested in below position: Position - .Net Developer - LeadLocation -Alpharetta, GA (Compete 5days Onsite)Fulltime/ W2
Exp: 10+ years Technical expertise: .NET, C#, SQL Server Responsible for installing, configuring, and supporting an Internet-based Digital Banking application throughout a project life cycleRecognition of the importance of systems security and proper handling of sensitive data.Familiarity with applicable data privacy practices and laws.Quickly resolves complex system problems.Participate with short notice on escalated projects.Create, edit, and review client-facing documentation (Infrastructure Plan, Performance Test Plan, Whitepapers, etc.).Create formal documentation, tools and processes that simplify and streamline SE tasks.Drive deliverables to completion without relying on Project Managers for instruction or task management
Thanks & Regards, Dipika Kamboj || Senior Executive Infinite Computer Solutions | Exciting times...infinite possibilities… Tel : +1- 301 355 7726 Email : Dipika.Kamboj@infinite.com Web site : www.infinite.com ",,,"Atlanta, GA",28637093.0,2.0,,,Full-time,,1713535286000.0,,https://www.linkedin.com/jobs/view/3827923756/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716127286000.0,,,,1713535286000.0,,0,FULL_TIME,,,,30303.0,13121.0
3827945924,TRG,Software Engineer,"*This position is fully onsite and requires speaking fluent English as client communication is necessary. *Software Engineer 1, under the guidance of the Manager of Application Development and Senior Software Engineers, will develop code for both external and internal customer projects. They will adhere to established security and coding standards, participating in the Implementation, Testing, and Deployment of projects. Key responsibilities include coding tasks for mobile, desktop, and web applications, maintaining existing software systems, learning, and adopting new technologies, creating unit and regression tests, and contributing to code reviews.
Essential Functions:Utilize development tools such as VB.Net, C#, .Net Core, MVC, Git, ASP.NET, SQL Server, SSIS, SSRS, HTML, CSS, JSON, REST API, JavaScript, JQuery, Bootstrap.Code basic tasks in mobile, desktop, and web software applications.Investigate, learn, and develop skills in new technologies.Maintain existing software systems by identifying and correcting defects.Create unit and regression tests.Follow the team’s software development process and perform code reviews.Communicate effectively with team members, senior engineers, business analysts, and non-team members.
Initiative/Independence:Eager to learn and attend internal and external training sessions.Demonstrate initiative by identifying and communicating problems and risks.Recognize the risk of changes and tailor actions accordingly.
Qualifications:Associate degree in computer science Required.Bachelor’s Degree Preferred.Minimum of 1 year of .NET Framework/VB or C# development experience.Self-starter comfortable working across all levels of an organization, especially external clients.Ability to pass a background check.
Performance Requirements:Maintain regular and reliable attendance.Operate a computer and other position-related technologies.Work and consult with colleagues, outside stakeholders, and individually.Work flexible hours as needed.Clearly and confidentially communicate with TruWest employees and other stakeholders.Adhere to all TruWest Values at all times.
Physical Requirements:Remain in a stationary position 75% of the time.Access work locations.Stooping, standing, walking, bending, and staying upright to perform work.Visually read written and digital information.Receive detailed information through oral communication.",,,"Westlake, OH",544277.0,15.0,,,Full-time,3.0,1712346728000.0,,https://www.linkedin.com/jobs/view/3827945924/?trk=jobs_biz_prem_srch,https://recruiting.ultipro.com/TRU1012TWEST/JobBoard/b695163a-a4cd-46b6-a55a-b18d37f3031d/Opportunity/OpportunityDetail?opportunityId=ba6e41e5-72f4-4ea7-95d4-32e2040ddbd5&sourceId=dba7a1d0-cda5-40cf-8fb7-7d47ee696ced,OffsiteApply,1714938728000.0,,,,1712346728000.0,,0,FULL_TIME,,,,44145.0,39035.0
3828515870,Children's Bureau of Southern California,Clinical Program Supervisor,"Clinical Program Supervisor www.all4kids.orgWant to work for an award-winning non-profit organization that continues to be recognized for making a positive impact in communities? Come find out why Los Angeles Business Journal is calling us one of the ""Best Places to Work!""
With more than a century of experience, Children's Bureau is a trusted nonprofit leader in strengthening vulnerable children, their parents and the communities in which they live. We thrive on innovation, thinking differently and bringing life-changing moments to those in need.
Understanding Our Core Values:Collaboration: We view responsibilities as shared and provide support, feedback, motivation to others.Equity Mindset: We stand by building an inclusive and equitable working environment. We believe everyone here within the organization enriches our diversity by exposing us to a broad range of ways to understand and engage with the world.Mission-Driven: We performs duties in a manner that exemplify the Mission and Vision and ensure customer satisfaction. Customers of Children's Bureau are defined as clients, families, co-workers and vendors.Ownership: We effectively manage our own work, and the work of our teams when relevant, ensuring delivery of high-quality work.Initiative: We proactively seeks opportunities to develop self and serve the organization.Communication: We demonstrate empathy and listening.Benefits and Perks:Robust benefits packageGenerous paid time off and a culture that promotes work life balance.Selfcare opportunities, employee engagement initiatives and an extensive health and wellness program offered for all staff.A culture that cultivates learning and promotes growth and development through our award-winning internal university.Trauma Informed Resilience Oriented Care (TIROC): We build trust for our communities by implementing trauma informed values in the work that we do.Recognized as ""DEI Non-Profit of the Year"" by Los Angeles Business Journal
Take a sneak peak into our Children's Bureau culture! (click here)Check out what our employees are saying! (click here)
Children's Bureau of Southern CA proudly is committed and supportive of complete pay transparency.
The position of Clinical Program Supervisor will pay: $80,000 - $93,000/year
Differentials that apply:Bilingual Spanish: $5,000Geographic Differential: $3000Additionally, the lifespan compensation range of this position is: $80,000/year - $120,000/year
Must have Covid-19 Vaccine and Booster.
Learn more about the Job:Under general supervision, the Clinical Program Supervisor is responsible for supervising a professional-level staff with overall responsibility for meeting contractual requirements. This position is defined by supervising a program of approximately 7 -8 clinicians and administrative staff as assigned. The focus of this role is to ensure that all assigned staff members are meeting their expected levels of service provision and all contractual and regulatory obligations.
Job Responsibilities:Provides general supervision to staff assigned to program or function, including recruitment, selection, training, performance evaluation, discipline, etc.Provides supervision of caseloads to include training, safety planning, risk assessment, and parenting strategies with families. This supervision includes ensuring the quantity and quality of services provided. Provides clinical supervision to include clinical training, oversight of clinical cases, fidelity to evidenced based practices, and management of crisis issues with staff.Has overall responsibility for all contractually required documentation, ensuring compliance with federal, state, county, and agency standards and guidelines.Maintains written and verbal contact with outside agencies, county staff, schools, and other external organizations.May provide individual and family therapy and/or carry a limited caseload.Carries out program management activities such as planning, staffing, budget, and program development.Maintains positive external contacts related to program, including collaborative, schools, community resources, etc.Review clinical documentation from staff including assessments, treatment plans, discharges, and progress notes ensuring that clinical documentation meets DMH and CB policies and guidelines.Participates in all case dispositions to ensure case assignments decisions are clinically and fiscal appropriate.Manages funding buckets for site to ensure funding is appropriately utilized.Ensure all outcomes measures are completed and entered into system according to timelines.Provide after hours crisis support to clinicians and answering service calls as they occur.Monitors staff development and progress in Evidenced Based Practice trainings and certifications for all staff assigned to them.Participate and possibly lead EBP supervision groups or be trained/certified in an EBP to provide that support to the agency.Ensure high customer satisfaction by responding to client grievances and concerns regarding clinical treatment.Monitor service delivery and productivity standards through use of reports generated by revenue management team.Monitor staff documentation for timeliness and accuracy and keep management informed of delays or difficulties with documentation.Collaborate with program management on work flow with access to care, transfer of cases with other offices to ensure that policies are implemented and followed in a timely manner.Assist in training and on-boarding of new staff into outpatient program.Participate and audit client charts on a routine basis and assist the QA team when audits occur.Keep immediate supervisor and senior management informed regarding progress of program.Performs community outreach by attending community events, DMH and school-based meetings as needed.Other duties as assigned.
General:Maintains confidentiality in matters of agency operations, personnel, and clients.Maintains positive communications with all agency staff, clients and visitors.Exercises good judgment in performance of duties and responsibilitiesSupports existing agency policies, principles and mission.
Job Qualifications:A Master's degree required in field of social work, marriage family therapy or doctorate in clinical psychology. Must be licensed as an LMFT, LCSW, or Licensed Clinical Psychologist in good standing with the BBS.Must be two years post licensure and able to supervise clinical staff per BBS regulations.Two to four years direct service experienceOne or more years of management or supervisory experienceExperience with children and families in the social service or mental health field.Exceptional strong writing skills are required. Must be able to document in a clear and concise manner and in accordance with DMH and other program standards.Experience in LA county service delivery preferred.Bilingual English/Spanish may be requiredAbility to work in a multi-cultural environment
",120000.0,YEARLY,"Palmdale, CA",67538.0,2.0,,80000.0,Full-time,,1712430188000.0,,https://www.linkedin.com/jobs/view/3828515870/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715022188000.0,,,,1712430188000.0,,0,FULL_TIME,USD,BASE_SALARY,100000.0,93550.0,6037.0
3829182727,"LanceSoft, Inc.",Sr. Electrical Engineer,"SENIOR ELECTRICAL ENGINEER  Completes a wide variety of difficult engineering assignments, applying electrical engineering techniques and analyses within this discipline. The Engineer at this level is a fully qualified professional, proficient in the utilization of most engineering theories and practices. Some assignments involve CAE (computer aided engineering)/CAD (computer aided design) applications. Willingness to travel or relocate to supplier, client, or construction site locations, is expected. Performs complex engineering tasks and particularly important engineering work efficiently and accurately.  Extracts engineering information from CAD drawings.  Prepares engineering computations, material quantity takeoffs, estimates, surveys, and designs.  Completes a variety of assignments such as drawings, specifications, and other materials suitable for procurement and construction purposes. Frequently interfaces with other Engineering disciplines as well as other departments.  Knowledge of advanced 3-Dimensional Computer-aided technical illustrations with AUTOCAD, MicroStation SE,V8 (2d&3d), PDS, Excel, Word, ETAP  Field support to construction including interfacing with craft to determine corrective actions to field constructability issues is expected.   Prepares detailed requisitions for equipment and materials.  Reviews supplier drawing submittals and performs technical bid analyses.  Prepares and issues specifications, data sheets, and other construction documents.  Provides technical guidance to CAD Designer/Drafters, Designers, and lower-level Engineers working on the same project.  May be required to provide the seal and signature of the professional engineer, as appropriate, ensuring compliance with all applicable codes, regulations, and ordinances.  May act in an advisory capacity to senior management personnel on engineering related matters.  Performs other responsibilities associated with this position as may be appropriate.  EXPERIENCE AND QUALIFICATIONS: 4-year degree in Engineering (or related field) and 8 plus years of related work experience. Kentucky Professional Engineer registration or Professional Engineer license from another state is required. Proficiency in utilizing CAD and other PC software packages typically associated with engineering is required. Project software: Microsoft Office suite, ETAP, MicroStation, EE Raceway, AGI32 lighting, and AutoEDMS 6.5. Knowledge of Bechtel SETROUTE software a plus.  SPECIAL JOB REQUIREMENTS: BGCAPP is subject to the Army Regulations (AR 50-6 Chemical Surety and AR 190-59 Chemical Agent Security Program) which govern persons performing work under the Chemical Personnel Reliability Program (CPRP) and Unescorted Access Program (UAP). Depending on the work performed and the access granted a government security investigation, and other physical requirements may be mandated. Eligibility to be placed in a CPRP or UAP position requires US citizenship.  This position may also require use of PPE (Personal Protective Equipment) and personnel must pass a respirator fit test and pulmonary function test.  Must be willing to wear M-40 mask (clean shaven).  Lifting/Carrying: Infrequently.  Climbing: Occasionally.  Bending/Kneeling: Occasionally.  Sitting: Frequently.  Walking/Standing: Occasionally.  Hearing: Able to hear audible alarms.  Vision: Able to see/read/understand warning lights/signs.   Ability to obtain and maintain Blue Grass Army Depot (BGAD) site access is required. Access requirements include completion of a local records check and National Crime Information Center (NCIC) check.  BGCAPP operates on a 24/7 schedule including weekends and holidays. Ability to work a flexible schedule may be required.",,,"Richmond, KY",16388.0,2.0,,,Full-time,,1713549929000.0,,https://www.linkedin.com/jobs/view/3829182727/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716141929000.0,,,,1713549929000.0,,0,FULL_TIME,,,,40475.0,21151.0
